TEAM_ID,TEAM_NAME,TEAM_ABBREVIATION,GAME_DATE,ROLLING_PTS_5,ROLLING_PLUS_MINUS_5,ROLLING_FG_PCT_5,ROLLING_FG3_PCT_5,ROLLING_FT_PCT_5,ROLLING_REB_5,ROLLING_AST_5,ROLLING_TOV_5,ROLLING_OFF_RATING_5,ROLLING_DEF_RATING_5,ROLLING_NET_RATING_5,ROLLING_PACE_5,ROLLING_EFG_PCT_5,ROLLING_TOV_RATE_5,ROLLING_OREB_PCT_5,ROLLING_FT_RATE_5,ROLLING_WIN_PCT_5,ROLLING_PTS_10,ROLLING_PLUS_MINUS_10,ROLLING_FG_PCT_10,ROLLING_FG3_PCT_10,ROLLING_FT_PCT_10,ROLLING_REB_10,ROLLING_AST_10,ROLLING_TOV_10,ROLLING_OFF_RATING_10,ROLLING_DEF_RATING_10,ROLLING_NET_RATING_10,ROLLING_PACE_10,ROLLING_EFG_PCT_10,ROLLING_TOV_RATE_10,ROLLING_OREB_PCT_10,ROLLING_FT_RATE_10,ROLLING_WIN_PCT_10,SEASON_AVG_PTS,SEASON_AVG_PLUS_MINUS,SEASON_AVG_FG_PCT,SEASON_AVG_FG3_PCT,SEASON_AVG_FT_PCT,SEASON_AVG_REB,SEASON_AVG_AST,SEASON_AVG_TOV,SEASON_AVG_OFF_RATING,SEASON_AVG_DEF_RATING,SEASON_AVG_NET_RATING,SEASON_AVG_PACE,SEASON_AVG_EFG_PCT,SEASON_AVG_TOV_RATE,SEASON_AVG_OREB_PCT,SEASON_AVG_FT_RATE,SEASON_WIN_PCT,ELO,DAYS_REST,IS_BACK_TO_BACK,IS_THIRD_IN_FOUR_DAYS,GAMES_LAST_7_DAYS,CURRENT_ROAD_STREAK,PLAYER_TOP_5,PLAYER_TOP_8,PLAYER_DEPTH,STAR_COUNT
1610612766,Charlotte Hornets,CHA,2026-04-12,112.6,4.0,0.449,0.3762,0.8188000000000001,44.2,25.8,14.4,114.96343898370826,112.6783844946688,2.285054489039459,97.128,0.5500201503526311,0.14717712747792006,0.3103468840749136,0.18567687747035572,0.6,113.4,6.3,0.45669999999999994,0.3534,0.8251000000000002,44.8,24.9,13.7,116.43225563467715,112.13605692822716,4.29619870644999,96.44,0.5501004753884415,0.1410753503211096,0.3239990411901917,0.2195690284165696,0.6,116.01219512195122,4.829268292682927,0.4611707317073171,0.3785487804878049,0.8220975609756098,46.073170731707314,26.341463414634145,15.414634146341463,114.83343596604853,111.92275177763409,2.9106841884144203,100.24048780487804,0.5535042886557076,0.15228850694028745,0.30557420562791715,0.24641817028046994,0.5365853658536586,1552.2,7.0,0,0,0,1,41.89,60.79,28.129999999999995,6
1610612737,Atlanta Hawks,ATL,2026-04-30,100.0,-18.8,0.43620000000000003,0.301,0.7292000000000001,36.2,21.6,15.2,101.24209405621274,119.3002129827463,-18.05811892653356,99.288,0.5010710432747987,0.15309652584690095,0.2124165175909362,0.2745576199885781,0.4,106.4,-11.8,0.4455,0.3367,0.7097,40.4,23.7,14.6,105.5196683828788,117.53916091602127,-12.019492533142436,100.686,0.5182032050681278,0.14476304150663202,0.23969131632107885,0.23855530888492898,0.3,117.22727272727273,1.0568181818181819,0.4720568181818182,0.3658522727272727,0.7646363636363636,43.07954545454545,29.59090909090909,14.204545454545455,112.46990101758068,111.50037835293107,0.9695226646496201,104.22931818181819,0.5508926020930989,0.13570391590191694,0.2399488423019732,0.23831246947462761,0.5454545454545454,1551.8,7.0,0,0,0,0,41.1,58.84,26.88,6
1610612753,Orlando Magic,ORL,2026-05-03,97.8,-5.8,0.3928,0.3484,0.7102,40.8,19.2,13.8,98.88931478279721,108.00833737597175,-9.119022593174531,97.45200000000001,0.46577203975799486,0.13997136811864883,0.24120776880135814,0.3569165006952012,0.4,105.1,-0.2,0.4232,0.333,0.7257,43.6,22.7,15.1,103.50825826443238,105.40626728114655,-1.8980090167141754,100.72,0.4900268636687774,0.14887841080679096,0.2685140369949036,0.3222788356351512,0.5,114.32584269662921,0.21348314606741572,0.4596741573033708,0.3401910112359551,0.7972808988764045,43.235955056179776,26.02247191011236,14.179775280898877,110.81607454037263,111.28907122808316,-0.4729966877105184,102.99438202247191,0.5262681272014597,0.1369553727606489,0.24804777480130286,0.31750843045830496,0.5393258426966292,1550.1,7.0,0,0,0,1,40.85000000000001,59.12,25.65,6
1610612746,LA Clippers,LAC,2026-04-12,115.2,2.0,0.47000000000000003,0.3976,0.8455999999999999,41.6,24.8,14.0,113.67844160374632,112.97184091702918,0.7066006867171211,100.792,0.554433019338348,0.13853325655230175,0.2351250256200041,0.23394798448289245,0.6,113.9,2.1,0.4803,0.3778,0.8141999999999999,41.0,23.4,13.3,114.54891075893417,111.64534338749438,2.903567371439787,99.842,0.5568322750746589,0.1339553800592791,0.238544603977663,0.26034891789242365,0.6,113.76829268292683,1.1341463414634145,0.48535365853658535,0.36406097560975614,0.8255487804878048,40.59756097560975,23.74390243902439,14.341463414634147,114.73995212358767,112.95570859834358,1.784243525244094,99.56487804878049,0.559826490447669,0.14404598894984896,0.23499247147023122,0.2982478135606045,0.5121951219512195,1548.2,7.0,0,0,0,0,38.29,54.31999999999999,25.54,4
1610612761,Toronto Raptors,TOR,2026-05-03,110.6,2.2,0.45099999999999996,0.3568,0.7038,42.6,26.4,13.8,107.53870474485893,107.71686438297839,-0.17815963811943902,101.836,0.5109450483656707,0.13368276323655856,0.26982817172973067,0.28777792330096486,0.6,113.0,2.0,0.4925,0.3811,0.7289,39.7,26.8,14.3,112.54528083843111,111.29604628233442,1.2492345560966727,100.178,0.557694720719274,0.14227330120405934,0.2339954431041173,0.31684880800411597,0.5,114.28089887640449,2.4719101123595504,0.4818426966292135,0.35583146067415733,0.7621348314606742,41.95505617977528,29.224719101123597,13.820224719101123,112.4853445114929,110.29988534941474,2.185459162078152,101.54966292134831,0.5461943713428433,0.13589282649215323,0.2522065503428851,0.2701594454327454,0.550561797752809,1527.5,7.0,0,0,0,1,41.59,60.330000000000005,26.52,7
1610612755,Philadelphia 76ers,PHI,2026-05-10,103.4,-16.0,0.45380000000000004,0.33039999999999997,0.7882,34.8,21.4,13.4,106.36149733464795,124.17255166788955,-17.811054333241582,96.512,0.5195277563484232,0.1382973591871268,0.18954954954954956,0.32712642973878886,0.2,104.3,-7.7,0.4534999999999999,0.34720000000000006,0.7876000000000001,37.8,21.4,11.8,108.9852761810816,117.17146057959319,-8.186184398511568,95.596,0.5251623087666077,0.1230969735377198,0.19644536572746887,0.27501173578323884,0.4,114.36559139784946,-1.3333333333333333,0.4609569892473118,0.34276344086021504,0.805010752688172,42.97849462365591,24.204301075268816,13.440860215053764,111.82049283227764,112.65191046211591,-0.8314176298382726,102.50752688172044,0.5290129231768161,0.1313422029448634,0.25290499508418235,0.27798822657864075,0.5268817204301075,1523.0,4.0,0,0,1,0,40.88,56.91,23.71,5
1610612757,Portland Trail Blazers,POR,2026-04-28,100.0,-12.4,0.40359999999999996,0.306,0.7742,40.6,21.4,12.8,100.78795785112546,113.61603411743258,-12.828076266307132,99.164,0.46889596809809575,0.12869105634788527,0.2561186620397147,0.24893963428926374,0.2,108.9,-3.5,0.43099999999999994,0.3383,0.7626999999999999,42.2,24.0,14.1,107.69897753249475,112.2861014781128,-4.58712394561806,100.52799999999999,0.5100812559216861,0.13918811202022424,0.28304112217556154,0.2432685567125926,0.4,114.58620689655173,-0.9885057471264368,0.45095402298850573,0.339816091954023,0.7640804597701149,45.67816091954023,24.93103448275862,17.022988505747126,110.1063124884618,111.81283357478495,-1.706521086323155,103.72689655172414,0.5304389987118618,0.1632752420628998,0.30854382620590093,0.2821910445491806,0.4942528735632184,1515.4,7.0,0,0,0,1,39.84,60.34,30.3,7
1610612756,Phoenix Suns,PHX,2026-04-27,111.4,-7.4,0.46640000000000004,0.37039999999999995,0.7320000000000002,43.0,23.2,15.4,111.24278680225632,120.99745893955792,-9.754672137301615,99.09200000000001,0.5454621931315056,0.15440415147434153,0.2883749454679688,0.19544850675101483,0.2,107.4,-8.4,0.4527,0.34690000000000004,0.7496,41.4,21.2,15.7,108.0585482509081,116.97704797007165,-8.918499719163533,99.076,0.525032495541309,0.15918450823039285,0.2775604725294783,0.23138641144215985,0.3,112.25581395348837,0.5930232558139535,0.45553488372093026,0.3592558139534884,0.7744418604651163,42.97674418604651,24.523255813953487,14.55813953488372,111.7969966402251,111.53562483778295,0.26137180244216196,100.35906976744187,0.5374238100831769,0.1444601518314532,0.28660747033665784,0.2294101813891266,0.5232558139534884,1503.8,7.0,0,0,0,0,39.0,57.84,28.83,6
1610612748,Miami Heat,MIA,2026-04-12,128.8,5.0,0.5332000000000001,0.41100000000000003,0.7624000000000001,42.4,34.8,14.2,123.02732988014006,119.28884136082328,3.7384885193167863,104.204,0.6204780855915579,0.13631758991114792,0.24312481279233195,0.2454472056757544,0.6,125.8,-0.4,0.5015,0.39180000000000004,0.7718,43.3,31.0,12.5,121.01557522403921,120.60862477473265,0.40695044930654517,104.21600000000001,0.5895280170423083,0.12051822229411757,0.23462694031784276,0.2652174786198119,0.5,120.86585365853658,2.3292682926829267,0.46887804878048783,0.35945121951219516,0.793109756097561,46.28048780487805,28.951219512195124,13.658536585365853,113.90590320662906,111.57696078800728,2.328942418621789,106.2219512195122,0.5422486233489755,0.12849539473921417,0.2514658413940261,0.2706396934109387,0.524390243902439,1497.5,7.0,0,0,0,0,40.410000000000004,59.550000000000004,29.04,6
1610612744,Golden State Warriors,GSW,2026-04-12,111.4,-4.6,0.47140000000000004,0.35359999999999997,0.893,38.2,27.8,14.4,115.79461413721626,119.22366248440781,-3.4290483471915336,96.772,0.5500798302556669,0.15019393792006752,0.2665171982489055,0.2793396697348295,0.2,111.4,-5.9,0.475,0.3539,0.8517999999999999,40.3,27.5,15.2,113.28427568452999,117.58291493981687,-4.298639255286881,99.066,0.5551190689524341,0.1548088198361604,0.2439507364444971,0.28454143992431025,0.3,114.60975609756098,-0.5609756097560976,0.4620121951219512,0.3538414634146341,0.8005365853658537,42.34146341463415,28.890243902439025,15.658536585365853,111.97857502772912,112.60782737312171,-0.6292523453925635,102.32731707317073,0.5506167590819825,0.1527321577119976,0.2570598546503168,0.24152618326063877,0.45121951219512196,1434.9,7.0,0,0,0,2,40.5,59.27,29.88,5
1610612749,Milwaukee Bucks,MIL,2026-04-12,112.6,-3.8,0.48840000000000006,0.39,0.6812,41.8,28.6,18.4,111.93610875102368,118.94798183326925,-7.011873082245581,99.304,0.5900375316943917,0.18311835553889444,0.26778356998440456,0.2310957525191204,0.4,110.8,-7.9,0.47380000000000005,0.3951,0.7433,40.7,26.1,17.9,110.40617303784227,120.89832071686355,-10.4921476790213,99.44800000000001,0.5786736014641325,0.1782183343425316,0.24267875329666788,0.20382599572173227,0.3,110.63414634146342,-6.2073170731707314,0.4772317073170732,0.388,0.7274634146341463,40.74390243902439,25.804878048780488,15.207317073170731,110.40240087371444,116.54793431990817,-6.145533446193731,100.26926829268292,0.5658695689948655,0.1516941951898736,0.20936988040227308,0.22569975180338545,0.3902439024390244,1402.5,7.0,0,0,0,1,38.86,56.94,28.99,5
1610612740,New Orleans Pelicans,NOP,2026-04-12,124.2,-4.2,0.4694000000000001,0.3332,0.8138,45.4,23.2,13.4,112.69011055159854,118.33469871669516,-5.6445881650966125,109.18400000000001,0.5252714573309486,0.12215746613569253,0.24879695913842254,0.3126385495125576,0.2,115.9,-10.4,0.4622,0.3418,0.77,42.6,24.0,13.3,109.62657133177488,120.46036339601278,-10.83379206423788,105.23800000000001,0.5178974279334219,0.1258111330008958,0.24731138702066863,0.28674740084111516,0.1,115.52439024390245,-4.5,0.4655731707317073,0.3454024390243903,0.7872682926829268,43.8780487804878,25.097560975609756,14.182926829268293,111.30485000008808,115.6356943459333,-4.330844345845207,103.81658536585367,0.5276317138909663,0.1367166411253947,0.2667090987742769,0.28562788992006116,0.3170731707317073,1378.1,7.0,0,0,0,2,38.8,55.10000000000001,24.68,4
1610612741,Chicago Bulls,CHI,2026-04-12,117.8,-2.6,0.466,0.2816,0.7898,46.6,28.4,16.2,107.83652812278163,111.08249741573198,-3.2459692929503463,108.704,0.5234769704913167,0.14899921739410787,0.25230460634715957,0.2573788714666062,0.4,116.2,-10.6,0.4627,0.2972,0.7476999999999998,45.0,26.5,16.3,106.54191254129765,117.32702092527089,-10.785108383973231,108.58600000000001,0.5257062877665061,0.14959462972189047,0.23569942864195217,0.2840405658568477,0.2,116.3048780487805,-5.2073170731707314,0.4685121951219512,0.3542682926829268,0.7777439024390244,45.048780487804876,28.475609756097562,15.329268292682928,110.51717613274815,115.19077984719705,-4.6736037144489035,105.37512195121951,0.5474483717763126,0.14539226611649647,0.22972650580270174,0.24831149013730092,0.3780487804878049,1368.4,7.0,0,0,0,1,36.95,55.480000000000004,28.82,6
1610612742,Dallas Mavericks,DAL,2026-04-12,122.6,-2.0,0.45360000000000006,0.361,0.8583999999999999,45.4,26.6,10.6,117.01331740593176,118.54033855946363,-1.527021153531885,104.96400000000001,0.5273502115861667,0.10008370537244393,0.2593385800312845,0.28003189426945446,0.4,116.8,-7.5,0.4372,0.3292,0.8077,45.0,25.2,11.6,110.41829318982539,117.01454497207143,-6.596251782246052,106.0,0.5011838964547684,0.10909728681591782,0.2368263492979517,0.3121050233685632,0.3,114.1219512195122,-5.512195121951219,0.46652439024390246,0.33919512195121954,0.7598780487804878,44.707317073170735,25.26829268292683,14.548780487804878,108.52018559726184,114.00832395066739,-5.4881383534055495,105.12829268292684,0.5273953389202165,0.13787730102182147,0.23089520448351175,0.2897965515830711,0.3170731707317073,1364.4,7.0,0,0,0,0,34.44,51.86,25.96,3
1610612758,Sacramento Kings,SAC,2026-04-12,113.0,-7.2,0.4908,0.3316,0.6866,45.0,25.0,16.6,112.3256092045608,118.39315744685935,-6.067548242298554,100.96400000000001,0.5527557054573788,0.1651066513284309,0.32607437282275137,0.28168701730671647,0.4,110.7,-10.3,0.4742,0.34550000000000003,0.7339,42.8,25.4,15.0,111.41366318640969,121.3697138369852,-9.956050650575484,99.48400000000001,0.5368953039544155,0.15084356254220477,0.31341686527117796,0.246375377439084,0.3,111.0,-10.0,0.46762195121951217,0.34048780487804875,0.7662560975609756,42.26829268292683,25.548780487804876,14.329268292682928,108.99330017418751,118.04603744511603,-9.052737270928507,102.22097560975611,0.5255355794985561,0.14079476741056757,0.25973078804671484,0.258057720821882,0.2682926829268293,1354.0,7.0,0,0,0,1,33.48,49.21,25.56,4
1610612754,Indiana Pacers,IND,2026-04-12,110.0,-4.6,0.44279999999999997,0.3392,0.8130000000000001,45.2,30.2,16.4,106.0357201384732,109.51803637470061,-3.4823162362274305,104.296,0.5245514615241097,0.1570747559983502,0.2062777558575878,0.2699161420000632,0.2,118.1,-1.6,0.4873,0.3846,0.8027,43.3,33.4,15.8,112.48037849544971,113.26809714699702,-0.7877186515473114,105.3,0.5743717457703047,0.1503448231946456,0.19557929484508002,0.2136306808801672,0.3,112.42682926829268,-7.987804878048781,0.45852439024390246,0.3569512195121951,0.7759512195121951,41.9390243902439,27.670731707317074,14.512195121951219,108.60495023224706,115.85770768122067,-7.252757448973618,103.83975609756098,0.533864116026118,0.13934920210963375,0.21405822231098356,0.2543748706851124,0.23170731707317074,1341.9,7.0,0,0,0,0,37.08,54.269999999999996,27.020000000000003,4
